id;id_article;pays;fips;continent;sous_continent;localisation_fine;autres_pays_concernes;latitude;longitude;code_origine_alea;origine_alea;code_alea;alea;code_peril;peril;code_sous_peril;sous_peril;annee;mois;date_debut;date_fin;nbre_evacues;nbre_pers_affectees;nbre_blesses;nbre_victimes;nbre_sans_abris;indice_csq_humaines;indice_csq_materielles;indice_evt;cout_estime;titre_article;article
17156;25647;Algérie;AG;Afrique;Maghreb;;Tunisie;36.9070;7.7212;Met;Météorologique;15;"15 Intempéries";153;"153 Intempéries neigeuses";;;2019;Janv.;2019-01-23;2019-01-25;0;0;0;7;0;3;2;3;0;"""Intempéries neigeuses, vague de froid et inondations en Tunisie et en Algérie : 7 morts""";"""L'Algérie et la Tunisie sont en proie à un épisode neigeux, pluvieux et venteux notable qui perturbe considérablement la vie des habitants : routes fermées, personnes bloquées, coupures de l’électricité et de l’eau.Une femme est morte après que sa voiture ait été emporté par une crue. Un autre homme est mort après avoir passé la nuit dans le froid.En Tunisie, ces intempéries ont déjà entraîné une paralysie de la circulation dans plusieurs régions.Des petites villes et villages se sont alors retrouvés isolés, souvent sans électricité ni eau, alors que les autorités locales peinent à déblayer les grandes quantités de neige.Le gouverneur de Jendouba, a affirmé que la neige recouvrait différentes délégations et a dépassé les 40 cm à Aïn DrahamAinsi, la délégation d’El Ayoun dans le gouvernorat de Kasserine, couverte par la neige, est inaccessible depuis plusieurs heures. L’électricité y est également coupée.A Béja, les vents ont dépassé les 80km/h, brisant des arbres et engendrant un blocage du trafic routier. La protection civile est alors intervenue pour dégager les routes bloquées.Les pluies ont également fait des ravages et des magasins se sont retrouvés submergés par l’eau.A Jendouba, les autorités ont appelé à la vigilance à cause du risque de crue de Oued Medjerda, après les grandes quantités de pluie enregistrées dans la région.Le corps d’une femme est portée disparue après avoir été emportée par les eaux de l’oued Bjarr, vient d’être repêché dans les eaux de l'Oued. La sexagénaire était accompagnées de deux membres de sa famille dans une voiture immobilisée par les eaux.A Sfax, dans le sud du pays, des voyages du bac reliant la ville à Kerkennah avaient été annulés à cause des intempéries.La Commission nationale de lutte contre les catastrophes naturelles est en réunion permanente et cordonne avec les délégations régionales pour faire face à tout imprévu. L’armée nationale a également joint ses efforts aux unités de protection civile dans le déblayage de la neige et l’évacuation des automobilistes bloqués.En Algérie, cinq personnes ont trouvé la mort depuis le 24 janvier à cause des intempéries qui frappent le pays, leur corps ont été découvert 48 heures après qu'elles ont été emportées par les eaux.Toutes les victimes ont été repêchées durant les dernières 48H après avoir été emportées par les eaux à Annaba, El Tarf, Tizi Ouzou et Tipaza.Deux personnes sont mortes à Tizi-Ouzou et Tipaza, dans la région autour d'Alger, deux autres le 25 janvier à Annaba et la cinquième a péri à El Tarf, dans le nord-est du pays près de la frontière tunisienne.Au cours des dernières 24 heures, des opérations de sauvetage ont été menées dans plus de 17 préfectures du pays et 100 personnes ont été secourues, précise la même source.Certaines routes sont bloquées et des vols ont été annulés, en particulier dans l’est du pays.Les chutes considérables de neige, ayant atteint les 20 cm sur les Hauts Plateaux, voire les 80 cm dans les Babors, ont entraîné l’obstruction de nombreuses routes.Air Algérie a annulé plusieurs vols au départ des aéroports de Constantine, Sétif, Tébessa, Jijel, Batna Hassi Messaoud, ou encore Biskra."""
16810;25173;Algérie;AG;Afrique;Maghreb;;;36.6338;2.9878;Hydro;Hydrologique;01;"01 Inondations et coulées de boue";012;"012 Ruissellement";0122;"0122 Ruissellement urbain";2018;Oct.;2018-10-02;2018-10-02;0;0;0;0;0;0;1;1;0;"Un épisode de pluies torrentielles provoquent des inondations à Alger (Algérie)";"""Un épisode de pluies torrentielles assez court mais très intenses (30 mm en 30 minutes) a provoqué des inondations dans la capitale Algérienne et ses banlieues. Plusieurs quartiers ont été complètement submergés ce qui causé la fermeture de plusieurs axes routiers.La station Harrach Gare a été fermée, suite aux à des infiltrations d’eau.De nombreux rez-de-chaussés d'habitations et de commerces ont été inondés. De nombreux véhicules ont été noyés.Les quartiers les plus touchés par ces averses sont: Hussein-Dey, Belouizdad, Ruisseau, El Harrach, Kouba, Bab El Oued et Dar el Beïda.L'hôpital Neffissa Hamoud (ex-Parnet), d'Hussein- Dey, a été inondé. Les services se sont retrouvés sous les eaux, obligeant le personnel médical à laisser son travail pour donner main forte aux agents d'entretien qui ne pouvaient gérer seules cette situation."""
16767;25119;Algérie;AG;Afrique;Maghreb;;;36.3666;6.5837;Hydro;Hydrologique;01;"01 Inondations et coulées de boue";012;"012 Ruissellement";0122;"0122 Ruissellement urbain";2018;Sept.;2018-09-19;2018-09-19;0;0;7;2;0;2;1;2;0;"Des pluies diluviennes causent des crues torrentielles dans la région de Constantine (Algérie) : 2 morts";"""Les pluies diluviennes qui se sont abattues, sur la wilaya algérienne de Constantine et ont fait 2 morts, 7 blessés et des dégâts matériels.Les victimes sont un homme de 50 ans et une femme de 30 ans. C’est le quartier El kantoli, au nord-est du chef-lieu de la wilaya, qui a été le plus touché par ce déluge, avec d’importants dégâts.La route nationale N°27 qui longe le quartier a été transformée en cours d'eau.Plusieurs dizaines de véhicules ont été emportés par les crues. Sur place, des citoyens de la localité se sont mobilisés aider les agents de la protection civile afin de secourir les personnes en danger.la circulation sur l’axe routier El Menia vers Hamma Bouziane est totalement fermée ainsi que sur la RN 3 entre Constantine et la commune de Didouche Mourad.Plusieurs quartiers du centre de Constantine et dans la vieille ville ont été inondés par les pluies diluviennes et les services de la protection civile sont mobilisés et plusieurs équipes s’affairent à pomper l’eau depuis plusieurs quartiers."""
16768;25120;Algérie;AG;Afrique;Maghreb;;;35.4117;8.0930;Hydro;Hydrologique;01;"01 Inondations et coulées de boue";011;"011 Crue";0122;"0122 Ruissellement urbain";2018;Sept.;2018-09-13;2018-09-13;0;0;18;1;0;2;2;2;0;"Inondations torrentielles dans le secteur de Tébessa (Algérie) : 1 mort";"""Les pluies torrentielles, accompagnées de grêle se sont abattues sur la ville de Tébessa et ses alentours ont provoqué des inondations dans plusieurs quartiers du chef-lieu de la wilaya. Le corps d’un enfant sans vie a été repêché après avoir été emporté par les eaux pluviales. 18 personnes ont été blessées et 80 véhicules ont été emportés.Les pluies torrentielles qui se sont abattues sur la ville ont inondé plusieurs quartiers créant une panique chez les habitants. Les eaux se sont infiltrées à l’intérieur de nombreuses habitations et ont emporté des véhicules. Les quartiers deHouari-Boumediène, Bab Ziyatine, El Merdja ainsi que les quartiers dits «Route d’Annaba et Constantine» ont été les plus affectés.De nombreux commerces et résidences ont également été inondés."""
16639;24954;Algérie;AG;Afrique;Maghreb;;;22.20199;5.2559;Hydro;Hydrologique;01;"01 Inondations et coulées de boue";011;"011 Crue";0112;"0112 Débordement torrentiel";2018;Août;2018-08-02;2018-08-04;0;0;0;5;0;2;2;2;0;"Crues torrentielles dans le Sud de l'Algérie : 5 morts";"""Au moins cinq personnes sont mortes après les inondations qui ont frappé la province de Tamanrasset, dans le sud de l’Algérie.Le Service de presse algérien (APS) a annoncé que les victimes étaient mortes après avoir été emportées par les eaux de crue dans les districts d'In Guezzam et de Tin Zaouatine. La protection civile a été sollicitée pour sauver plusieurs personnes et une personne est toujours portée disparue. Les cultures, les habitations et les routes auraient tous été endommagés lors des inondations.Des unités de l’Armée populaire nationale (ANP) sont également intervenues pour évacuer les habitants des quartiers les plus vulnérables.A Guezzam, une ville proche de la frontière avec le Niger, a enregistré 53 mm de pluie en 24 heures.Le gouverneur de Tamanrasset, Djilali Doumi, avait annoncé plusieurs mesures pour aider les familles touchées par les inondations, notamment la distribution de colis alimentaires, de tentes et de couvertures."""
16539;24845;Algérie;AG;Afrique;Maghreb;;;25.4677;0.5225;Clim;Climatique;13;"13 Chaleur";132;"132 Canicule";;;2018;Juill.;2018-07-01;2018-07-15;0;0;0;0;0;0;1;1;0;"Le Sud de l'Algérie confronté à des chaleurs caniculaires";"""Le Sud du pays connaît une vague de chaleur inédite. À Adrar, dans le Sahara, un pic à 65 degrés au soleil a été enregistré cette semaine. Les conséquences sont nombreuses, autant sur la population que sur la productivité des entreprises.L’Algérie connaît une canicule inédite. 49 degrés Celsius (°C) à Ain Salah, au soleil, 48 °C à l’ombre à Adrar… En une semaine, l’Office national de météorologie (ONM) a émis plusieurs bulletins météorologiques aux chiffres élevés. Une semaine plus tôt, cette dernière localité avait enregistré un record de 54 °C à l’ombre et 65 °C au soleil… pour une température maximale de 46 °C en moyenne.De fortes chaleurs aux répercussions considérables, qui nécessitent une adaptation des populations et des activités.Ces températures ont en effet été relevées à hauteur humaine, « sous abri » dans le langage scientifique (la masse d’air sous abri, à deux mètres du sol). Un climat étouffant, donc, d’autant que « la température ressentie est différente, si l’on inclut des facteurs comme le rayonnement solaire, le vent, la pollution et le taux d’humidité », précise Houaria Benrekta, chargée de communication à l’ONM.Face à cette situation insoutenable, à Djanet (sud), les habitants sont sortis dans la rue mardi 10 juillet pour réclamer une amélioration de leurs conditions de vie et un meilleur accès aux services de base. À Béchar (sud), la pénurie d’eau potable – et le manque de logements – ont aussi fait sortir de leurs gonds les riverains.Le centre du pays n’est pas épargné. À Bordj Bou Arreridj, par exemple, où les températures battent aussi des records, les besoins en eau sont tels que des villageois sont contraints d’alimenter les citernes auprès de particuliers propriétaires de puits.Le ministère de la Santé et les services de la Protection civile ont émis plusieurs recommandations. Ils appellent la population à limiter les sorties et les expositions aux heures les plus chaudes ainsi qu’à s’hydrater et se vêtir correctement.Dans le Sud, les entreprises parapétrolières admettent que la situation est « extrêmement difficile », selon Charif Ahmari, directeur des ressources humaines du groupe RedMed, qui apporte des solutions logistiques aux services pétroliers dans plusieurs villes, dont Hassi Messaoud. Année après année, ces sociétés ont dû elles aussi s’adapter.« Sur les bases, on a parfois des petites coupures qui sont gênantes et sur les chantiers éloignés, l’énergie électrique est pourvue par des groupes électrogènes mais c’est sûr qu’il y a des problèmes d’alimentation en eau », détaille Charif Ahmari. « Nous avons aménagé les horaires pour les gens qui travaillent en pleine chaleur. Ils commencent très tôt, entre 4 h 30 et 5 heures du matin, jusqu’à midi ou 13 heures maximum »."""
16385;24664;Algérie;AG;Afrique;Maghreb;;;35.5105;6.0974;Met;Météorologique;09;"09 Orages et foudre";091;"091 Orage";;;2018;Mai;2018-05-18;2018-05-19;0;0;0;2;0;2;2;2;0;"Orage et fortes chutes de grêle dans l'Est de l'Algérie : 2 morts";"""Des dégâts importants ont affecté ce week-end plusieurs wilayas, particulièrement celles de l’Est, à l’instar de Sétif, Biskra, Khenchela, Tébessa, Batna et Djelfa.A Sétif, une personne a été emportée par les crues de l’oued à Ain Kebira, est toujours activement recherchée alors qu’une autre est décédée.A Biskra, les deux barrages de la wilaya ont atteint un important niveau de remplissage suite à ces pluies inattendues, mais des dégâts importants ont touché les chaussées affaissées.Toujours à Biskra, trois personnes ont été sauvées in extremis de même que six autres personnes l’ont été à Djelfa alors qu’elles se trouvaient à bord de leur véhicule dans la commune de Messaâd.Les pluies orageuses enregistrées sur la wilaya de Batna ont provoqué des infiltrations d’eaux dans les habitations et commerces des quartiers bas de la ville de Batna et les chutes de grêles ont occasionné des dégâts à des vergers de la commune de Kimel.Les fortes chutes de grêle ont endommagé près de 66 ha d'arbres fruitiers et causé la perte de 20 ovins dans les communes de Kimmel et Inoughissen. Dans la commune d'Inoughissen la grêle a détruit 36 ha de pommiers et provoqué la perte de la quasi-totalité de la récolte en raison de l'intensité des chutes de grêle et la taille des grêlons, et ce, sur une superficie totale de 46 ha.Une perte de 20 têtes d’ovins est également déplorée, non pas par les grêlons eux-mêmes, mais consécutivement au bruit suscité qui a provoqu une panique au sein du troupeau induisant l’effondrement d'une bergerie.Dans la commune de Kimmel, les grêlons qui se sont abattus sur cette région de la wilaya de Batna, ont détruit partiellement environ 30 ha d'arbres fruitiers (poiriers, pommiers et vignes), sur une superficie totale de 90 ha."""
16281;24545;Algérie;AG;Afrique;Maghreb;;Egypte;35.9957;4.5904;Met;Météorologique;09;"09 Orages et foudre";091;"091 Orage";;;2018;Avril;2018-04-24;2018-04-26;0;0;0;6;0;3;2;3;0;"Des orages diluviens font 6 morts dans le Nord de l'Algérie et de l'Egypte";"""26/04 :De fortes précipitations orageuses ont frappé la capitale égyptienne et d'autres parties du pays, provoquant des inondations. Les fortes pluies ont obligé les autorités à fermer les autoroutes reliant le Caire à d'autres provinces.Certaines parties de la rocade du Caire ont été fermées pendant plusieurs heures, obligeant certains voyageurs à passer la nuit dans leurs voitures.Le nouveau Caire, une banlieue verdoyante à l'est de la capitale, a été le plus durement touché, avec des câbles électriques qui ont atterri dans les eaux et des routes noyées qui ont piégé les gens dans leurs voitures.La police a secouru 24 personnes - 21 étudiants, leur chauffeur et deux superviseurs - qui ont été pris au piège lors d'un voyage dans une réserve naturelle près du Caire.24/04 : Une dépression située entre le sud de l’Espagne et le Maroc a provoqué des pluies orageuses diluviennes sur le nord du Maroc et le nord de l’Algérie. Les fortes pluies ont occasionné des inondations qui ont fait 6 morts. Localement il est tombé jusqu'à 2 mois de pluie en quelques heures.Au moins cinq personnes ont péri au cours des dernières 48 heures dans des inondations provoquées par des pluies torrentielles qui se sont abattues sur plusieurs régions du nord-ouest de l'Algérie, a annoncé aujourd'hui la Protection civile. Un homme de 60 ans et un garçon de neuf ans à bord d'un véhicule ont été emportés dans la nuit d'hier à aujourd'hui par la crue d'un oued dans la région de Tiaret (sud-ouest d'Alger).Le service de secours algérien a précisé être à la recherche du troisième passager du véhicule, un enfant de trois ans, toujours porté disparu. Trois autres personnes sont mortes noyées dans leur véhicule à quelque 800 km au sud-ouest d'Alger, selon la Protection civile. Les secouristes ont dû intervenir pour aider de nombreuses personnes piégées par les eaux dans leur maison ou leur véhicule dans la région de Tiaret. Une personne a notamment pu être sauvée alors qu'elle était piégée dans sa voiture par les eaux dans un tunnel.Dans la préfecture voisine de Tissemsilt, les secouristes ont évacué 200 lycéens de leur établissement submergé par les eaux.Par ailleurs, les agents de la Protection civile ont porté secours à quatre personnes d'une même famille, bloquées à l'intérieur de leur véhicule, cerné par les eaux d'un oued de la région de Sidi Slimane. Enfin une autre famille de nomades composée de sept personnes a été également sauvée par la Protection civile qui a dû déployer de grands moyens face aux flots qui cernaient la tente où vivait cette famille."""
16243;24502;Algérie;AG;Afrique;Maghreb;;;35.5785;6.1083;Met;Météorologique;15;"15 Intempéries";151;"151 Intempéries pluvieuses";;;2018;Avril;2018-04-14;2018-04-15;0;0;0;0;0;0;2;2;0;"Fortes intempéries dans le Nord et le centre de l'Algérie";"""De fortes intempéries (pluies intenses, orages, grêle et tornade) ont touché les wilayas du Centre comme Chlef, Aïn Defla, Tipasa, Alger, Blida et Médéa, ou encore ceux de l'est du pays, à l'image de Batna, ont provoqué beaucoup de dégâts. Les transports terrestres et aériens ont été fortement perturbés, des écoles fermées tout comme l'a été nombre de routes secondaires qui ont été interdites à la circulation.Ainsi, certains vols d'Air Algérie qui devaient atterrir samedi à l`aéroport d`Alger et de Béjaïa, ont été déroutés vers Oran en raison des mauvaises conditions météorologiques a indiqué Air Algérie. Au total, ce sont quatre vols, dont trois internationaux en provenance de France et un quatrième domestique reliant Alger à Djanet, ont été aiguillés vers d'autres aéroports du pays en raison des mauvaises conditions météorologiques. Sur le terrain, des infiltrations d'eau ont été enregistrées au niveau de plusieurs habitations précaires dans des quartiers urbains, ceci, en sus de l'accumulation de grandes quantités d'eau sur les chaussées, précise-t-on de même source.Des pluies abondantes, accompagnées de grêle et même une tornade ont touché la wilaya algérienne de Batna provoquant des inondations et des dégats matériels dans plusieurs quartiers de la ville éponyme.Le sud du pays n'a pas été épargné puisqu'on y a enregistré des vents de 80 km/h. Les wilayas concernées sont Nâama, El Bayadh, Laghouat, Djelfa, Biskra, Ghardaïa, Ouargla et El Oued. Par ailleurs, de fortes pluies, parfois sous forme d'averses, devaient affecter les wilayas du centre et de l'est du pays, et ce, jusqu'à hier. Il s'agit des wilayas de Chlef, Aïn Defla, Tipasa, Alger, Blida, Médéa, Boumerdès et Tizi Ouzou, où les cumuls ont atteint localement les 60 mm.Dans les wilayas de Béjaïa, Jijel, Skikda, Bordj Bou Arréridj (Nord), Sétif, Mila, Constantine et Guelma, les cumuls estimés atteindront ou dépasseront localement 40 mm.A Batna, Oum El Bouaghi et Khenchela, les pluies abondantes ont causé beaucoup de dégâts et obligé les agents de l'unité relevant de l'Office national de l'assainissement (ONA) et les éléments de la Protection civile à travailler d'arrache-pied. Une tornade s'est meêm formée et a causé quelques dommages matériels.A Batna où l'eau est montée à plus d'un mètre, par endroits, les interventions des agents des services des travaux publics se sont poursuivies jusqu'à une heure tardive de la nuit de samedi à dimanche. Deux chasse-neiges ont été mobilisés pour dégager les tas de grêlons accumulés et rouvrir les voies obstruées par la boue. En effet, le ruissellement des eaux de pluie et de grêle qui se sont abattues samedi après-midi sur la ville de Batna et certaines communes voisines s'est infiltré dans nombre de maisons. En l'espace d'une heure, ces précipitations d'environ 50 mm, ont provoqué l'encombrement des regards du réseau d'assainissement et des eaux. Ceci a causé des infiltrations d'eau notamment dans des cités basses dont Kéchida, Zmala, Bouakal, Parc-à-fourrage et la route de Tazoult, selon le service de la communication de la Protection civile.Les sapeurs-pompiers ont effectué 50 interventions dont 30 dans la daïra de Batna et le reste à El Madher, Seriana, Barika, Aïn Touta et Tazoult sans toutefois enregistrer de victimes humaines.A Blida, un pont s'est effondré au niveau de la Rote nationale RN04 à Oued El Alleug au lieu-dit Guergoure.A Alger, une habitation précaire a été évacuée, et plusieurs opérations d'épuisement d'eau pluviale ont été effectuées, notamment dans les communes de Belouizdad, Alger- Centre, Bab El Oued et Bouzaréah.A Batna, huit personnes ont été sauvées alors qu'elles étaient cernées par les eaux pluviales, où les unités de la Protection civile sont intervenues également à travers les communes de Batna, Seriana et Tazoult."""
16155;24395;Algérie;AG;Afrique;Maghreb;;;35.9529;0.0745;Met;Météorologique;15;"15 Intempéries";152;"152 Intempéries venteuses";;;2018;Mars;2018-03-22;2018-03-24;0;0;3;1;0;2;1;2;0;"Intempéries venteuses dans le Nord de l'Algérie : 1 mort";"""Des vents violents atteignant parfois 90 kilomètres à l'heure ont touché la côte mostaganémoise en Algérie et a contraint les responsables de l'entreprise portuaire de Mostaganem, par mesures de sécurité, d'interdire les sorties et les entrées au port. Ainsi, le Balearia, avec 200 passagers à bord, qui assurait la ligne Valence-Mostaganem et qui devait accoster samedi, a été dérouté vers la rade d'Arzew, meilleur abri naturel du littoral algérien, jusqu' à la fin de validité du BMS (bulletin météo spécial). Nous avons appris hier matin d'une source portuaire que le Balearia devait accoster l'après-midi avec la diminution de la force du vent. Dans la wilaya de Tizi Ouzou, plus 53.720 foyers ont été privés d'électricité suite à la chute de conducteurs électriques, a indiqué hier la direction de la Société de distribution d'électricité et de gaz du Centre (SDC). Touchée depuis hier par une tempête marquée par des averses, des chutes de neige sur les hauteurs de plus de 1000 m et des vents violents dépassant 70 km/h, la wilaya a connu une perturbation dans l'alimentation en énergie électrique ayant concerné plusieurs localités. En début d'après-midi, les travaux de remise en place des conducteurs électriques tombés à terre, pour rétablir l'électricité pour les 33.720 foyers restants, se poursuivaient dans 14 communes où des incidents ont été signalés, Bouid (Boukhalfa), Bouhinoune et Oued Fali, à Beni Douala (Tighilt Mahmoud), Maatkas, Souk El-Tenine, Sidi Naamane, Ouadhias, Agouni Gueghrane, Mkira, Frikat, Iferhounene (village Ait Hamou et Ait Idir Ouali), Ain El Hammam, Ait Aissa Mimoune, Fréha et Ait Yahia Moussa. Par ailleurs, cette situation a également causé l'arrêt de quelques stations de pompage, à l'instar de celle de Oued Ksari (Ait Yahia Moussa), causant l'interruption de l'alimentation en eau potable de nombreux foyers, selon la direction de l'Algérienne des eaux. Par ailleurs, de violentes rafales de vents, provoquant des soulèvements de sables, ont balayé la wilaya d'Ouargla samedi soir et causé quelques dégâts matériels. Les rafales de vents n'ont heureusement pas causé de dommages corporels. Les rafales de vent ont engendré la chute de quelques arbres et palmiers sur différents axes routiers, en plus de l'effondrement d'un mur dans la commune de Ain El-Beida et le renversement d'un camion sur la route entre Rouissat et El-Hadèb.Un jeune de 22 ans a trouvé la mort et quatre autres ont été blessés, suite à l'effondrement du mur d'un stade de proximité dans la localité d'El-Atteuf, provoqué dans la nuit de samedi à dimanche par les vents violents.Un mur de clôture d'un stade de proximité de 21 mètres de longueur et d'une hauteur de 03 mètres s'est écroulé, causant la mort sur place d'une personne et des blessures à quatre autres âgés entre 20 et 23 ans. Des vents violents accompagnés d'une tempête de sable et d'une baisse de température ont balayé le sud du pays, dont Ghardaïa ou les rafales ont atteint plus de 80 km/h, selon les services de la météorologie. Plusieurs chutes d'arbres et arbustes ont été enregistrés dans la région par les services de la protection civile qui se sont mobilisés pour le dégagement de la voie publique et l'assistance des passagers.Les fortes rafales de vent enregistrées dans la wilaya de Tiaret depuis samedi dernier ont occasionné d'importants dégâts, a-t-on appris de la Protection civile. Des vents soufflant jusqu'à 80 km/h. On fait état du débordement d'un oued à M'ghila et l'inondation d'un pont sur le chemin de wilaya N°3 reliant Tiaret et Tissemsilt. De nombreux arbres situés sur le même chemin de wilaya reliant la localité de M'ghila et Ammari dans la wilaya de Tissemsilt ont également été déracinés. Des plaques de signalisation routière ont été arrachées sur ce même tronçon, frappé par de fortes rafales de vent pendant plus de 48 heures, selon le directeur des Travaux publics."""
15559;23639;Algérie;AG;Afrique;Maghreb;;Tunisie;34.6621;3.2141;Hydro;Hydrologique;01;"01 Inondations et coulées de boue";011;"011 Crue";0112;"0112 Débordement torrentiel";2017;Sept.;2017-09-29;2017-10-02;0;0;0;5;0;2;2;2;0;"Des crues torrentielles font 5 morts en Algérie et en Tunisie";"""01 et 02/10 :De fortes précipitations ont marqué ce début de la semaine à travers les 24 provinces du pays notamment celles du nord, nord-ouest et plus particulièrement le Grand-Tunis.Les grandes quantités de pluies diluviennes ont généré de violents courants d'eau voire même des inondations dans les provinces du Grand-Tunis (Ariana, Manouba, Ben Arous et Tunis-ville), ce qui a causé l'interruption de la circulation dans plusieurs zones.Selon la même source, la province de Zaghouan (nord-est) a enregistré la pluviométrie la plus forte avec, à titre d'exemple, 69 millimètres dans la commune de Bir Mechargua.Dans l'agglomération de Tunis, plusieurs artères ont été inondées. Des rez-de-chaussées d'habitations et de commerces ont été sinistrés.29 et 30/09 : Au moins cinq personnes sont mortes dans des inondations provoquées par de fortes pluies qui ont touché plusieurs wilayas du pays.Le bilan le plus lourd a été enregistré dans la wilaya de Djelfa où les éléments de la Protection civile ont repêché les corps d’une femme âgée de 32 ans et deux enfants âgés respectivement de 6 ans et 2 ans emportés par les eaux.Dans la wilaya de Sidi Bel Abbes, les unités de la Protection civile ont procédé au repêchage d’une femme âgée de 29 ans décédée après avoir été emportée par les eaux d’Oued Dhaya, commune de Benachiba Chelia. L’intervention des sapeurs-pompiers a permis de repêcher 6 personnes cernées par les eaux pluviales à travers plusieurs lieux inondés dans la commune de Telagh.À M’sila, c’est un homme âgé de 69 ans qui a perdu la vie à bord de son véhicule. Ce dernier a été emporté par les eaux d’Oued el Romana, dans la commune d’el Houamed .Par ailleurs, l’intervention de la Protection civile de la wilaya de Ghardaïa a permis le sauvetage de deux personnes à bord de leur véhicule cernées par les eaux pluviales au lieu-dit Tizouz, dans la commune de Dhayet Bendhahoua.Au total ce sont 4 574 interventions qui ont été effectuées par les mêmes services en moins de 48 heures pour venir en aide aux personnes en danger, dont une centaine d’opérations concernaient les sauvetages des victimes cernées et/ou emportées par les crues des oueds."""
